Ha_OII_OIII_Cont,OII_all_cross,OIII_all_cross,OII_all_cross_1,OIII_all_cross_1,Cont_all_cross,Ha,OII,OIII,Cont,Z_OII,Z_OIII
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_454_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_454_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_454.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_454.npy,1.0279292726889253,0.40817676912993195
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_455_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_455_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_455.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_455.npy,1.4930572239682078,1.7351414727047085
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_456_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_456_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_456.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_456.npy,1.3722590322606265,0.805075180530548
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_457_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_457_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_457.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_457.npy,0.9154498300515115,1.370369254425168
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_458_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_458_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_458.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_458.npy,0.359741672873497,0.298008310329169
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_459_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_459_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_459.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_459.npy,1.7943802025169133,1.8773167639039456
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_460_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_460_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_460.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_460.npy,1.5938874606974422,0.49159110076725476
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_461_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_461_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_461.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_461.npy,0.21865048790350555,1.5330749809741975
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_462_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_462_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_462.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_462.npy,0.5813998574391007,0.935459694173187
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_463_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_463_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_463.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_463.npy,1.0975520668551326,1.0891010696999728
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_464_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_464_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_464.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_464.npy,1.1351062655448914,1.0247141969390214
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_465_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_465_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_465.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_465.npy,0.6771385844796896,1.11872001523152
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_466_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_466_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_466.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_466.npy,0.12142955316230655,0.5213624792173505
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_467_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_467_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_467.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_467.npy,1.5572283736430108,1.6219591600820422
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_468_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_468_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_468.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_468.npy,1.8317351186648012,0.26824478143826125
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_469_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_469_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_469.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_469.npy,0.4553391007706523,1.7884387922473253
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_470_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_470_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_470.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_470.npy,0.8180875395424664,0.715812842361629
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_471_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_471_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_471.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_471.npy,1.3354006060399115,1.3407441155984998
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_472_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_472_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_472.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_472.npy,1.4558128386735916,0.37841323316097264
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_473_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_473_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_473.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_473.npy,0.9319748844951391,1.6462634939700365
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_474_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_474_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_474.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_474.npy,0.5692359621636569,0.825981297623366
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_475_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_475_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_475.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_475.npy,1.9521532437764109,1.198568820860237
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_476_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_476_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_476.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_476.npy,1.6775577718392014,0.6918894845992326
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_477_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_477_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_477.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_477.npy,0.23529193382710217,1.4835515528917314
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_478_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_478_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_478.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_478.npy,0.7910095755942166,0.1885377704165876
/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha_OII_OIII_Cont/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII_all_cross/Cl_479_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII_all_cross/Cl_479_1.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Shift7_all_cross/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Ha/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OII/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/OIII/Cl_479.npy,/path/to/Cls_scattered_01_wCont/Cls_scattered_01_wCont/Cont/Cl_479.npy,1.255440650228411,1.9867907012812793
