Pk_int,Pk_true,Bk_int,f,Omega_m,Omega_b,h,n_s,sigma_8
/path/to/Pk_contaminated/inbox/latin_hypercube/385/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/385/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/385/3/Bk_6k_pyspectrum-dz.dat,0.1011991824944072,0.4333,0.03447,0.6599,0.8937,0.8831
/path/to/Pk_contaminated/inbox/latin_hypercube/386/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/386/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/386/3/Bk_6k_pyspectrum-dz.dat,0.0100477233988735,0.2543,0.05717,0.8079000000000001,1.1679,0.6333
/path/to/Pk_contaminated/inbox/latin_hypercube/387/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/387/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/387/3/Bk_6k_pyspectrum-dz.dat,0.0243167596765564,0.2573,0.03497,0.6237,1.1169,0.6975
/path/to/Pk_contaminated/inbox/latin_hypercube/388/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/388/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/388/3/Bk_6k_pyspectrum-dz.dat,0.0506310862759493,0.3413,0.06305,0.6691,0.8337,0.7899
/path/to/Pk_contaminated/inbox/latin_hypercube/389/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/389/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/389/3/Bk_6k_pyspectrum-dz.dat,0.1065869807178508,0.2869,0.0417499999999999,0.8457,0.8463,0.7927
/path/to/Pk_contaminated/inbox/latin_hypercube/390/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/390/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/390/3/Bk_6k_pyspectrum-dz.dat,0.0229758198849796,0.2491,0.03403,0.5833,1.0361,0.6421
/path/to/Pk_contaminated/inbox/latin_hypercube/391/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/391/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/391/3/Bk_6k_pyspectrum-dz.dat,0.1031369707286519,0.1907,0.04983,0.8049000000000001,1.1067,0.8295
/path/to/Pk_contaminated/inbox/latin_hypercube/392/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/392/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/392/3/Bk_6k_pyspectrum-dz.dat,0.0911805602079786,0.4897,0.05831,0.8277000000000001,0.8805000000000001,0.6859
/path/to/Pk_contaminated/inbox/latin_hypercube/393/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/393/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/393/3/Bk_6k_pyspectrum-dz.dat,0.0362797497592664,0.3609,0.06675,0.8255,0.8127000000000001,0.6089
/path/to/Pk_contaminated/inbox/latin_hypercube/394/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/394/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/394/3/Bk_6k_pyspectrum-dz.dat,0.045136817356069,0.3621,0.06935,0.8257000000000001,0.9081,0.8121
/path/to/Pk_contaminated/inbox/latin_hypercube/395/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/395/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/395/3/Bk_6k_pyspectrum-dz.dat,0.0211943404977522,0.2581,0.05389,0.6733,0.9475,0.8185
/path/to/Pk_contaminated/inbox/latin_hypercube/396/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/396/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/396/3/Bk_6k_pyspectrum-dz.dat,0.034834692042948,0.3487,0.04737,0.8705,1.1143,0.6909
/path/to/Pk_contaminated/inbox/latin_hypercube/397/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/397/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/397/3/Bk_6k_pyspectrum-dz.dat,0.0844552655475667,0.1243,0.03541,0.8435,0.8915000000000001,0.8936999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/398/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/398/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/398/3/Bk_6k_pyspectrum-dz.dat,0.0622839483062473,0.3953000000000001,0.05501,0.6057,0.8637,0.7951
/path/to/Pk_contaminated/inbox/latin_hypercube/399/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/399/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/399/3/Bk_6k_pyspectrum-dz.dat,0.0629513329157366,0.3445,0.0323699999999999,0.6515,0.8905000000000001,0.9623
/path/to/Pk_contaminated/inbox/latin_hypercube/400/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/400/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/400/3/Bk_6k_pyspectrum-dz.dat,0.0212271687853015,0.4051,0.03557,0.8150999999999999,0.9381,0.8277
/path/to/Pk_contaminated/inbox/latin_hypercube/401/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/401/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/401/3/Bk_6k_pyspectrum-dz.dat,0.0782339695696819,0.1015,0.05813,0.7863,1.1569,0.8409
/path/to/Pk_contaminated/inbox/latin_hypercube/402/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/402/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/402/3/Bk_6k_pyspectrum-dz.dat,0.0367633403038943,0.4277000000000001,0.0357699999999999,0.6641,0.8145,0.7341
/path/to/Pk_contaminated/inbox/latin_hypercube/403/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/403/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/403/3/Bk_6k_pyspectrum-dz.dat,0.0936436491088152,0.3341,0.05317,0.8821000000000001,0.9847,0.7093
/path/to/Pk_contaminated/inbox/latin_hypercube/404/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/404/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/404/3/Bk_6k_pyspectrum-dz.dat,0.0608763526210984,0.1083,0.04447,0.8629,1.1407,0.9003
/path/to/Pk_contaminated/inbox/latin_hypercube/405/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/405/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/405/3/Bk_6k_pyspectrum-dz.dat,0.0360990798945834,0.3967,0.05351,0.5141,0.9647,0.9005
/path/to/Pk_contaminated/inbox/latin_hypercube/406/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/406/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/406/3/Bk_6k_pyspectrum-dz.dat,0.0696440665084831,0.3113,0.06541,0.7617,0.8537,0.7787
/path/to/Pk_contaminated/inbox/latin_hypercube/407/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/407/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/407/3/Bk_6k_pyspectrum-dz.dat,0.0812718934093716,0.2015,0.05259,0.8937,0.8209000000000001,0.8958999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/408/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/408/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/408/3/Bk_6k_pyspectrum-dz.dat,0.0440584118472875,0.1219,0.05495,0.8649,1.0065,0.6183
/path/to/Pk_contaminated/inbox/latin_hypercube/409/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/409/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/409/3/Bk_6k_pyspectrum-dz.dat,0.0247618399458132,0.1339,0.05919,0.5730999999999999,1.1103,0.9639
/path/to/Pk_contaminated/inbox/latin_hypercube/410/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/410/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/410/3/Bk_6k_pyspectrum-dz.dat,0.0405641218338331,0.4457,0.03621,0.7833000000000001,0.9205,0.7873
/path/to/Pk_contaminated/inbox/latin_hypercube/411/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/411/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/411/3/Bk_6k_pyspectrum-dz.dat,0.0552844482779236,0.2355,0.04353,0.5487,0.8217,0.6503
/path/to/Pk_contaminated/inbox/latin_hypercube/412/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/412/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/412/3/Bk_6k_pyspectrum-dz.dat,0.0581119636612647,0.4681,0.04043,0.6161,0.9929,0.8783000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/413/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/413/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/413/3/Bk_6k_pyspectrum-dz.dat,0.0160981487001459,0.3429,0.05349,0.8837,0.8219000000000001,0.6289
/path/to/Pk_contaminated/inbox/latin_hypercube/414/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/414/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/414/3/Bk_6k_pyspectrum-dz.dat,0.0562152028936032,0.1459,0.06751,0.7451,1.0173,0.9319
/path/to/Pk_contaminated/inbox/latin_hypercube/415/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/415/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/415/3/Bk_6k_pyspectrum-dz.dat,0.0152497883826057,0.4303,0.05977,0.7609,1.1201,0.9107
/path/to/Pk_contaminated/inbox/latin_hypercube/416/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/416/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/416/3/Bk_6k_pyspectrum-dz.dat,0.1041550530665392,0.3101,0.04895,0.6335,1.1805,0.6405
/path/to/Pk_contaminated/inbox/latin_hypercube/417/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/417/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/417/3/Bk_6k_pyspectrum-dz.dat,0.1081409862953895,0.4690999999999999,0.05079,0.7651,0.9717,0.8491
/path/to/Pk_contaminated/inbox/latin_hypercube/418/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/418/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/418/3/Bk_6k_pyspectrum-dz.dat,0.0364518819004885,0.1211,0.05063,0.8819,0.8267,0.9575
/path/to/Pk_contaminated/inbox/latin_hypercube/419/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/419/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/419/3/Bk_6k_pyspectrum-dz.dat,0.0806123286845897,0.3562999999999999,0.03345,0.6131,0.8635,0.9391
/path/to/Pk_contaminated/inbox/latin_hypercube/420/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/420/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/420/3/Bk_6k_pyspectrum-dz.dat,0.0501326109751395,0.2577,0.04245,0.6385000000000001,1.1945,0.6913
/path/to/Pk_contaminated/inbox/latin_hypercube/421/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/421/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/421/3/Bk_6k_pyspectrum-dz.dat,0.0759627104176548,0.3071,0.03227,0.5449,1.0681,0.6943
/path/to/Pk_contaminated/inbox/latin_hypercube/422/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/422/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/422/3/Bk_6k_pyspectrum-dz.dat,0.0970513146299822,0.2535,0.03117,0.8471,1.1153,0.7419
/path/to/Pk_contaminated/inbox/latin_hypercube/423/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/423/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/423/3/Bk_6k_pyspectrum-dz.dat,0.0148516844589592,0.4499000000000001,0.06793,0.5937,0.8055,0.8301000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/424/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/424/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/424/3/Bk_6k_pyspectrum-dz.dat,0.0159851044967675,0.2391,0.05597,0.7919,1.1663,0.8371
/path/to/Pk_contaminated/inbox/latin_hypercube/425/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/425/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/425/3/Bk_6k_pyspectrum-dz.dat,0.0978565454181756,0.1949,0.03777,0.8727,1.0929,0.6306999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/426/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/426/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/426/3/Bk_6k_pyspectrum-dz.dat,0.0721479948785483,0.2617,0.03827,0.7041000000000001,1.0023,0.6249
/path/to/Pk_contaminated/inbox/latin_hypercube/427/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/427/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/427/3/Bk_6k_pyspectrum-dz.dat,0.0984891545325392,0.4293,0.03605,0.7319,0.9303,0.6451
/path/to/Pk_contaminated/inbox/latin_hypercube/428/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/428/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/428/3/Bk_6k_pyspectrum-dz.dat,0.1032755432196429,0.3751000000000001,0.0497299999999999,0.6907,0.9267,0.6265
/path/to/Pk_contaminated/inbox/latin_hypercube/429/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/429/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/429/3/Bk_6k_pyspectrum-dz.dat,0.0751098214588638,0.4355,0.04843,0.5705,0.9971,0.7357
/path/to/Pk_contaminated/inbox/latin_hypercube/430/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/430/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/430/3/Bk_6k_pyspectrum-dz.dat,0.0205040755249116,0.4391,0.03203,0.6025,0.8851,0.7523
/path/to/Pk_contaminated/inbox/latin_hypercube/431/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/431/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/431/3/Bk_6k_pyspectrum-dz.dat,0.040288223327148,0.1533,0.05045,0.8007,0.8349000000000001,0.8539
/path/to/Pk_contaminated/inbox/latin_hypercube/432/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/432/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/432/3/Bk_6k_pyspectrum-dz.dat,0.0203345537339647,0.1803,0.04217,0.5431,1.0995,0.7369
/path/to/Pk_contaminated/inbox/latin_hypercube/433/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/433/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/433/3/Bk_6k_pyspectrum-dz.dat,0.0515053557774117,0.4157,0.04765,0.6087,0.8165,0.9189
/path/to/Pk_contaminated/inbox/latin_hypercube/434/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/434/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/434/3/Bk_6k_pyspectrum-dz.dat,0.0922740177829862,0.3989,0.05277,0.6479,0.9103,0.8561
/path/to/Pk_contaminated/inbox/latin_hypercube/435/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/435/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/435/3/Bk_6k_pyspectrum-dz.dat,0.013450802391066,0.2883,0.05923,0.6103000000000001,0.8595,0.7067
/path/to/Pk_contaminated/inbox/latin_hypercube/436/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/436/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/436/3/Bk_6k_pyspectrum-dz.dat,0.0456197366962646,0.2509,0.06579,0.5573,1.1019,0.7403
/path/to/Pk_contaminated/inbox/latin_hypercube/437/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/437/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/437/3/Bk_6k_pyspectrum-dz.dat,0.0580345719405756,0.1463,0.05229,0.8523000000000001,0.8115,0.7161
/path/to/Pk_contaminated/inbox/latin_hypercube/438/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/438/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/438/3/Bk_6k_pyspectrum-dz.dat,0.0153183127126465,0.3087,0.03089,0.7031000000000001,1.1881,0.9765
/path/to/Pk_contaminated/inbox/latin_hypercube/439/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/439/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/439/3/Bk_6k_pyspectrum-dz.dat,0.0627193782290211,0.3749,0.06263,0.8351,1.0965,0.8789
/path/to/Pk_contaminated/inbox/latin_hypercube/440/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/440/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/440/3/Bk_6k_pyspectrum-dz.dat,0.075375779636894,0.4528999999999999,0.03957,0.6459,0.8973,0.7207
/path/to/Pk_contaminated/inbox/latin_hypercube/441/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/441/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/441/3/Bk_6k_pyspectrum-dz.dat,0.0691388789278177,0.1727,0.05789,0.8719000000000001,0.8353,0.9895
/path/to/Pk_contaminated/inbox/latin_hypercube/442/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/442/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/442/3/Bk_6k_pyspectrum-dz.dat,0.0897461432281787,0.2420999999999999,0.05309,0.7723,0.9889,0.6463
/path/to/Pk_contaminated/inbox/latin_hypercube/443/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/443/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/443/3/Bk_6k_pyspectrum-dz.dat,0.0870047962252201,0.2689,0.04341,0.6193,0.8011,0.8951
/path/to/Pk_contaminated/inbox/latin_hypercube/444/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/444/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/444/3/Bk_6k_pyspectrum-dz.dat,0.0751782325642934,0.3289,0.06375,0.5207,1.0467,0.8261000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/445/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/445/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/445/3/Bk_6k_pyspectrum-dz.dat,0.0541598657983103,0.4509000000000001,0.05583,0.6435,1.0433,0.7635000000000001
/path/to/Pk_contaminated/inbox/latin_hypercube/446/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/446/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/446/3/Bk_6k_pyspectrum-dz.dat,0.0650555325232901,0.1283,0.04593,0.6145,1.1661,0.8425
/path/to/Pk_contaminated/inbox/latin_hypercube/447/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/447/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/447/3/Bk_6k_pyspectrum-dz.dat,0.0695832354035317,0.3807,0.03077,0.8729,1.1521,0.9083
/path/to/Pk_contaminated/inbox/latin_hypercube/448/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/448/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/448/3/Bk_6k_pyspectrum-dz.dat,0.0425800725383146,0.3453,0.06369,0.5455,0.8759,0.7988999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/449/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/449/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/449/3/Bk_6k_pyspectrum-dz.dat,0.0159097601403421,0.1411,0.03445,0.7191,1.0767,0.7751
/path/to/Pk_contaminated/inbox/latin_hypercube/450/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/450/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/450/3/Bk_6k_pyspectrum-dz.dat,0.0209638542483377,0.4483,0.05943,0.8239000000000001,1.0355,0.7746999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/451/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/451/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/451/3/Bk_6k_pyspectrum-dz.dat,0.0710350784893324,0.3251,0.06057,0.6851,0.8187,0.6755
/path/to/Pk_contaminated/inbox/latin_hypercube/452/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/452/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/452/3/Bk_6k_pyspectrum-dz.dat,0.016138849207732,0.1233,0.04041,0.7787,0.9949,0.9683
/path/to/Pk_contaminated/inbox/latin_hypercube/453/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/453/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/453/3/Bk_6k_pyspectrum-dz.dat,0.1051950317871693,0.4995,0.06607,0.8081,1.0983,0.8073
/path/to/Pk_contaminated/inbox/latin_hypercube/454/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/454/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/454/3/Bk_6k_pyspectrum-dz.dat,0.0477725470785094,0.1359,0.04829,0.6635,1.1219,0.9727
/path/to/Pk_contaminated/inbox/latin_hypercube/455/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/455/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/455/3/Bk_6k_pyspectrum-dz.dat,0.0131271460632265,0.2875,0.04159,0.6169,1.1077,0.9503
/path/to/Pk_contaminated/inbox/latin_hypercube/456/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/456/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/456/3/Bk_6k_pyspectrum-dz.dat,0.0928977748177338,0.4659,0.04587,0.7759,0.8415,0.9599
/path/to/Pk_contaminated/inbox/latin_hypercube/457/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/457/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/457/3/Bk_6k_pyspectrum-dz.dat,0.1037258957219391,0.2653,0.04171,0.6431,0.9537,0.7049
/path/to/Pk_contaminated/inbox/latin_hypercube/458/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/458/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/458/3/Bk_6k_pyspectrum-dz.dat,0.0992091914466497,0.2963,0.05031,0.5435,1.1969,0.7791
/path/to/Pk_contaminated/inbox/latin_hypercube/459/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/459/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/459/3/Bk_6k_pyspectrum-dz.dat,0.0405308098804097,0.2351,0.06963,0.5001,0.8697,0.7327
/path/to/Pk_contaminated/inbox/latin_hypercube/460/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/460/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/460/3/Bk_6k_pyspectrum-dz.dat,0.0728852988281676,0.4913,0.05965,0.6569,1.0509,0.8976999999999999
/path/to/Pk_contaminated/inbox/latin_hypercube/461/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/461/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/461/3/Bk_6k_pyspectrum-dz.dat,0.0563378150186511,0.2737,0.05037,0.8113,0.9425,0.9091
/path/to/Pk_contaminated/inbox/latin_hypercube/462/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/462/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/462/3/Bk_6k_pyspectrum-dz.dat,0.0476365960104872,0.3360999999999999,0.05525,0.7905,0.8241,0.9343
/path/to/Pk_contaminated/inbox/latin_hypercube/463/3/Pk_pylians-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/463/3/Pk_pylians-no-dz.dat,/path/to/Pk_contaminated/inbox/latin_hypercube/463/3/Bk_6k_pyspectrum-dz.dat,0.0576141434208722,0.1451,0.03301,0.6959,0.9155,0.7153
